ID ,Month,Year,category,post category,Impressions,From Home,From Hashtags,From Explore,From Other,Saves,Comments,Shares,Likes,Profile Visits,Follows,Hashtags
1,Jan,2021,forts,photo,5716,5050,108,72,423,144,1,250,688,21,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
2,Jan,2021,history,video,5325,4916,20,50,323,53,9,47,786,19,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
3,Jan,2021,facts,reel,7091,6060,50,40,939,73,2,98,898,15,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
4,Jan,2021,shivaji maharaj,photo,4520,3491,698,194,85,25,1,93,575,5,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
5,Jan,2021,sambhaji maharaj,photo,6257,3269,2706,350,196,22,1,353,327,23,2,#dasra #vijayadashami #dashera #gadkille2021_maharahtra #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers #maharashtra_clickers #maharashtraforts #durg_naad #fort #killa #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
6,Jan,2021,forts,video,5103,4347,100,100,43,74,0,21,776,19,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
7,Jan,2021,forts,reel,6698,5530,180,300,650,61,14,32,959,21,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
8,Jan,2021,history,photo,8882,4190,2173,2252,200,55,4,42,823,22,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
9,Jan,2021,shivaji maharaj,reel,4723,4139,500,66,457,35,1,18,693,11,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
10,Jan,2021,shivaji maharaj,reel,8662,4579,2330,1238,452,128,5,437,751,20,4,#gadkille2021_maharahtra #lalbaugcharaja #ganpatibappa #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
11,Jan,2021,history,reel,5511,2729,1506,1085,122,30,1,64,491,11,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
12,Jan,2021,sambhaji maharaj,photo,4155,2680,1085,147,223,44,2,78,437,15,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
13,Jan,2021,forts,video,4487,3359,1026,103,310,52,0,49,543,7,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
14,Feb,2021,forts,reel,5243,2524,1335,729,122,18,0,8,540,13,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
15,Feb,2021,forts,video,6975,3615,1749,1928,115,74,1,52,568,22,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
16,Feb,2021,forts,video,6187,5169,295,235,415,82,2,48,667,25,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
17,Feb,2021,forts,reel,6621,5659,354,293,577,53,5,116,843,7,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
18,Feb,2021,history,photo,4249,3425,666,68,50,19,7,30,477,13,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
19,Feb,2021,forts,video,7529,6138,477,325,794,73,3,177,756,29,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
20,Feb,2021,history,reel,4852,3359,1026,103,310,52,0,49,543,7,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
21,Feb,2021,facts,photo,6621,5659,230,293,577,49,5,116,843,7,5,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
22,Feb,2021,shivaji maharaj,photo,3973,2415,745,676,18,72,3,4,91,11,24,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
23,Mar,2021,sambhaji maharaj,video,7281,3065,1254,2081,748,167,7,9,195,144,100,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
24,Mar,2021,shivaji maharaj,reel,3052,2608,201,121,87,63,5,14,129,14,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
25,Mar,2021,shivaji maharaj,reel,4628,2406,1260,861,26,144,8,3,160,10,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
26,Mar,2021,shivaji maharaj,video,4082,2195,1248,541,36,135,11,5,175,19,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
27,Mar,2021,forts,video,5394,2275,2975,45,65,61,19,6,147,69,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
28,Mar,2021,forts,photo,2766,2541,116,51,9,40,10,4,114,11,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
29,Mar,2021,history,photo,3924,2244,1278,326,34,139,11,3,151,19,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
30,Mar,2021,sambhaji maharaj,video,3015,2034,771,115,41,52,11,4,92,9,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
31,Apr,2021,shivaji maharaj,reel,6666,1977,4604,48,23,84,9,3,214,57,20,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
32,Apr,2021,shivaji maharaj,reel,3854,1975,1721,60,43,81,11,15,150,13,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
33,Apr,2021,forts,photo,4355,2879,139,1239,32,79,8,4,122,11,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
34,Apr,2021,forts,photo,4343,2278,1460,521,27,105,6,3,152,24,8,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
35,Apr,2021,history,video,6108,2679,2803,562,26,90,7,8,196,81,26,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
36,Apr,2021,facts,photo,2523,1659,796,29,21,34,6,0,86,4,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
37,Apr,2021,shivaji maharaj,video,2327,1774,435,59,35,45,3,3,85,7,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
38,Apr,2021,sambhaji maharaj,reel,3990,2123,1482,332,36,98,4,11,156,14,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
39,May,2021,history,photo,2191,1308,809,45,18,35,2,1,72,18,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
40,May,2021,history,video,1941,1466,411,37,17,49,6,3,82,8,2,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
41,May,2021,sambhaji maharaj,reel,16062,3144,11817,564,468,252,6,20,416,330,94,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
42,May,2021,shivaji maharaj,reel,4998,2331,2195,318,75,167,4,13,180,21,8,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
43,May,2021,facts,video,4289,2746,869,589,24,111,8,4,150,19,18,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
44,May,2021,forts,video,3880,2207,1109,199,317,90,4,2,127,32,10,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
45,May,2021,forts,photo,3786,2632,616,468,25,144,9,5,167,19,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
46,May,2021,facts,photo,4298,3050,969,181,64,263,6,19,225,21,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
47,May,2021,forts,video,3630,1747,1693,72,86,137,4,10,137,14,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
48,May,2021,forts,reel,2826,2108,583,76,34,67,3,3,114,30,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
49,Jun,2021,history,reel,7407,2782,1938,2237,226,288,5,15,263,39,18,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
50,Jun,2021,facts,photo,10386,4137,3551,2355,205,668,8,41,328,42,38,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
51,Jun,2021,shivaji maharaj,photo,2998,1945,794,84,139,42,4,1,126,31,10,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
52,Jun,2021,sambhaji maharaj,video,7018,2569,4221,796,83,342,9,16,236,20,12,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
53,Jun,2021,facts,photo,2941,1716,1058,84,48,48,2,1,99,12,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
54,Jun,2021,facts,video,6432,2812,2974,468,72,250,11,8,212,22,4,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
55,Jun,2021,forts,reel,10667,3152,6564,617,187,219,13,15,297,306,74,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
